access_day,access_hour,product_name,category_name,department_name,total_views,unique_visitors
2017-11-22,13,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,1,1
2017-11-22,14,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,1,1
2017-11-22,14,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-11-22,14,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-11-22,14,bridgestone e6 straight distance nfl carolina,electronics,outdoors ,1,1
2017-11-22,14,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-11-22,14,merrell men's all out flash trail running sho,men's golf clubs,outdoors ,1,1
2017-11-22,14,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-11-22,14,nike men's free 5.0+ running shoe,cardio equipment,footwear ,2,2
2017-11-22,14,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-11-22,14,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-11-22,14,under armour girls' toddler spine surge runni,shop by sport,golf ,3,3
2017-11-22,14,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-11-22,15,adidas kids' rg iii mid football cleat,featured shops,apparel ,3,2
2017-11-22,15,bridgestone e6 straight distance nfl tennesse,electronics,outdoors ,1,1
2017-11-22,15,diamondback boys' insight 24 performance hybr,basketball,fitness ,1,1
2017-11-22,15,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-11-22,15,field & stream sportsman 16 gun fire safe,fishing,fan shop ,2,2
2017-11-22,15,garmin approach s3 golf gps watch,trade-in,outdoors ,2,2
2017-11-22,15,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-11-22,15,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-11-22,15,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-11-22,15,nike men's free 5.0+ running shoe,cardio equipment,footwear ,2,2
2017-11-22,15,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-11-22,15,sole e25 elliptical,basketball,fitness ,1,1
2017-11-22,15,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-11-22,15,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-11-22,15,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-11-22,15,under armour kids' mercenary slide,electronics,footwear ,1,1
2017-11-22,16,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,1,1
2017-11-22,16,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-11-22,16,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-11-22,16,cleveland golf women's 588 rtx cb satin chrom,golf apparel,outdoors ,1,1
2017-11-22,16,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-11-22,16,glove it imperial golf towel,trade-in,outdoors ,1,1
2017-11-22,16,hirzl men's hybrid golf glove,golf balls,outdoors ,1,1
2017-11-22,16,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-11-22,16,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-11-22,16,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-11-22,16,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-11-22,16,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-11-22,16,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,2,2
2017-11-22,16,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-11-22,17,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-11-22,17,adidas men's germany black crest away tee,girls' apparel,golf ,1,1
2017-11-22,17,insta-bed neverflat air mattress,hunting & shooting,fan shop ,1,1
2017-11-22,17,lija women's button golf dress,golf shoes,outdoors ,1,1
2017-11-22,17,merrell women's siren mid waterproof hiking b,men's golf clubs,outdoors ,1,1
2017-11-22,17,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-11-22,17,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-11-22,17,nike men's dri-fit victory golf polo,women's apparel,golf ,3,3
2017-11-22,17,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-11-22,17,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-11-22,17,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-11-22,17,sole e35 elliptical,strength training,footwear ,2,2
2017-11-22,17,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-11-22,17,under armour kids' mercenary slide,electronics,footwear ,1,1
2017-11-22,18,adidas kids' rg iii mid football cleat,featured shops,apparel ,3,3
2017-11-22,18,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-11-22,18,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-11-22,18,garmin approach s3 golf gps watch,trade-in,outdoors ,1,1
2017-11-22,18,lija women's button golf dress,golf shoes,outdoors ,1,1
2017-11-22,18,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-11-22,18,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-11-22,18,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-11-22,18,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-11-22,18,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-11-22,18,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-11-22,18,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-11-22,18,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-11-22,19,adidas brazuca 2017 official match ball,baseball & softball,fitness ,2,2
2017-11-22,19,adidas kids' rg iii mid football cleat,featured shops,apparel ,3,3
2017-11-22,19,bag boy beverage holder,golf gloves,outdoors ,1,1
2017-11-22,19,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-11-22,19,clicgear 8.0 shoe brush,golf gloves,outdoors ,1,1
2017-11-22,19,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-11-22,19,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-11-22,19,insta-bed neverflat air mattress,hunting & shooting,fan shop ,2,2
2017-11-22,19,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-11-22,19,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-11-22,19,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-11-22,19,sole e35 elliptical,strength training,footwear ,1,1
2017-11-22,19,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-11-22,20,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-11-22,20,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-11-22,20,bag boy beverage holder,golf gloves,outdoors ,2,2
2017-11-22,20,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-11-22,20,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-11-22,20,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-11-22,20,garmin approach s4 golf gps watch,kids' golf clubs,outdoors ,1,1
2017-11-22,20,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-11-22,20,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-11-22,20,nike men's fingertrap max training shoe,soccer,fitness ,2,2
2017-11-22,20,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,2,2
2017-11-22,20,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-11-22,20,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-11-22,20,pelican sunstream 100 kayak,water sports,fan shop ,2,2
2017-11-22,20,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-11-22,20,sole e35 elliptical,strength training,footwear ,2,2
2017-11-22,20,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-11-22,20,the north face women's recon backpack,hunting & shooting,fan shop ,1,1
2017-11-22,20,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-11-22,21,adidas kids' f5 messi fg soccer cleat,baseball & softball,fitness ,1,1
2017-11-22,21,adidas kids' rg iii mid football cleat,featured shops,apparel ,2,2
2017-11-22,21,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,2,2
2017-11-22,21,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-11-22,21,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-11-22,21,glove it women's mod oval golf glove,golf balls,outdoors ,1,1
2017-11-22,21,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-11-22,21,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-11-22,21,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,2,2
2017-11-22,21,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-11-22,21,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-11-22,21,perfect fitness perfect rip deck,cleats,apparel ,2,2
2017-11-22,21,sole e25 elliptical,basketball,fitness ,2,2
2017-11-22,21,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-11-22,22,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-11-22,22,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-11-22,22,bridgestone e6 straight distance nfl carolina,electronics,outdoors ,1,1
2017-11-22,22,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-11-22,22,field & stream sportsman 16 gun fire safe,fishing,fan shop ,2,2
2017-11-22,22,mdgolf pittsburgh penguins putter,women's golf clubs,outdoors ,1,1
2017-11-22,22,merrell women's grassbow sport hiking shoe,men's golf clubs,outdoors ,1,1
2017-11-22,22,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-11-22,22,nike men's comfort 2 slide,tennis & racquet,fitness ,2,2
2017-11-22,22,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-11-22,22,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,2,2
2017-11-22,22,pelican sunstream 100 kayak,water sports,fan shop ,2,2
2017-11-22,22,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-11-22,22,sole e35 elliptical,strength training,footwear ,1,1
2017-11-22,22,stiga master series st3100 competition indoor,hockey,fitness ,2,2
2017-11-22,22,team golf st. louis cardinals putter grip,accessories,outdoors ,1,1
2017-11-22,22,top flite women's 2017 xl hybrid,golf apparel,outdoors ,1,1
2017-11-22,23,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-11-22,23,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-11-22,23,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,2,2
2017-11-22,23,field & stream sportsman 16 gun fire safe,fishing,fan shop ,2,2
2017-11-22,23,garmin approach s3 golf gps watch,trade-in,outdoors ,1,1
2017-11-22,23,hirzl men's hybrid golf glove,golf balls,outdoors ,1,1
2017-11-22,23,nike men's cj elite 2 td football cleat,men's footwear,apparel ,2,2
2017-11-22,23,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-11-22,23,nike men's fingertrap max training shoe,soccer,fitness ,2,2
2017-11-22,23,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-11-22,23,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-11-22,23,pelican sunstream 100 kayak,water sports,fan shop ,2,2
2017-11-22,23,perfect fitness perfect rip deck,cleats,apparel ,2,1
2017-11-22,23,stiga master series st3100 competition indoor,hockey,fitness ,2,2
2017-11-22,23,titleist club glove travel cover,golf gloves,outdoors ,1,1
2017-11-22,23,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-11-22,23,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,1,1
2017-11-23,6,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-11-23,6,bridgestone e6 straight distance nfl carolina,electronics,outdoors ,1,1
2017-11-23,6,lija women's button golf dress,golf shoes,outdoors ,1,1
2017-11-23,6,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-11-23,6,nike men's dri-fit victory golf polo,women's apparel,golf ,3,3
2017-11-23,6,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-11-23,6,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-11-23,6,sole e35 elliptical,strength training,footwear ,1,1
2017-11-23,6,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-11-23,6,team golf texas longhorns putter grip,accessories,outdoors ,1,1
2017-11-23,6,titleist club glove travel cover,golf gloves,outdoors ,1,1
2017-11-23,6,top flite women's 2017 xl hybrid,golf apparel,outdoors ,1,1
2017-11-23,6,tyr boys' team digi jammer,girls' apparel,golf ,1,1
2017-11-23,7,adidas kids' rg iii mid football cleat,featured shops,apparel ,3,3
2017-11-23,7,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-11-23,7,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-11-23,7,garmin approach s4 golf gps watch,kids' golf clubs,outdoors ,1,1
2017-11-23,7,glove it women's imperial golf glove,golf balls,outdoors ,1,1
2017-11-23,7,insta-bed neverflat air mattress,hunting & shooting,fan shop ,2,2
2017-11-23,7,nike men's cj elite 2 td football cleat,men's footwear,apparel ,1,1
2017-11-23,7,nike men's fingertrap max training shoe,soccer,fitness ,1,1
2017-11-23,7,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-11-23,7,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-11-23,7,stiga master series st3100 competition indoor,hockey,fitness ,1,1
2017-11-23,7,under armour hustle storm medium duffle bag,fitness accessories,footwear ,1,1
2017-11-23,8,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-11-23,8,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,1,1
2017-11-23,8,nike men's fingertrap max training shoe,soccer,fitness ,2,2
2017-11-23,8,nike men's free 5.0+ running shoe,cardio equipment,footwear ,1,1
2017-11-23,8,nike women's free 5.0 tr fit prt 4 training s,boxing & mma,footwear ,1,1
2017-11-23,8,o'brien men's neoprene life vest,indoor outdoor games,fan shop ,1,1
2017-11-23,8,ogio race golf shoes,golf bags & carts,outdoors ,1,1
2017-11-23,8,sole e35 elliptical,strength training,footwear ,1,1
2017-11-23,8,titleist pro v1x high numbers golf balls,electronics,outdoors ,1,1
2017-11-23,8,top flite women's 2017 xl hybrid,golf apparel,outdoors ,1,1
2017-11-23,8,under armour girls' toddler spine surge runni,shop by sport,golf ,1,1
2017-11-23,8,yakima doubledown ace hitch mount 4-bike rack,strength training,footwear ,1,1
2017-11-23,9,adidas kids' rg iii mid football cleat,featured shops,apparel ,3,3
2017-11-23,9,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-11-23,9,clicgear 8.0 shoe brush,golf gloves,outdoors ,1,1
2017-11-23,9,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,2,2
2017-11-23,9,hirzl women's soffft flex golf glove,golf balls,outdoors ,1,1
2017-11-23,9,nike dri-fit crew sock 6 pack,hockey,fitness ,1,1
2017-11-23,9,nike men's cj elite 2 td football cleat,men's footwear,apparel ,3,3
2017-11-23,9,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-11-23,9,nike men's dri-fit victory golf polo,women's apparel,golf ,2,2
2017-11-23,9,nike men's fingertrap max training shoe,soccer,fitness ,2,2
2017-11-23,9,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-11-23,9,pelican sunstream 100 kayak,water sports,fan shop ,1,1
2017-11-23,9,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-11-23,9,sole e25 elliptical,basketball,fitness ,1,1
2017-11-23,9,under armour women's ignite slide,electronics,footwear ,1,1
2017-11-23,10,adidas brazuca 2017 official match ball,baseball & softball,fitness ,1,1
2017-11-23,10,adidas kids' rg iii mid football cleat,featured shops,apparel ,1,1
2017-11-23,10,cleveland golf collegiate my custom wedge 588,women's golf clubs,outdoors ,1,1
2017-11-23,10,clicgear rovic cooler bag,golf gloves,outdoors ,2,2
2017-11-23,10,glove it imperial golf towel,trade-in,outdoors ,1,1
2017-11-23,10,nike men's cj elite 2 td football cleat,men's footwear,apparel ,4,4
2017-11-23,10,nike men's comfort 2 slide,tennis & racquet,fitness ,1,1
2017-11-23,10,nike men's fingertrap max training shoe,soccer,fitness ,2,2
2017-11-23,10,nike men's free tr 5.0 tb training shoe,as seen on  tv!,footwear ,1,1
2017-11-23,10,perfect fitness perfect rip deck,cleats,apparel ,1,1
2017-11-23,10,sole e35 elliptical,strength training,footwear ,1,1
2017-11-23,10,titleist club glove travel cover,golf gloves,outdoors ,1,1
2017-11-23,10,under armour hustle storm medium duffle bag,fitness accessories,footwear ,2,2
2017-11-23,10,under armour men's compression ev sl slide,electronics,footwear ,1,1
2017-11-23,10,under armour men's tech ii t-shirt,lacrosse,fitness ,1,1
2017-11-23,11,adidas youth germany black/red away match soc,girls' apparel,golf ,1,1
2017-11-23,11,cleveland golf women's 588 rtx cb satin chrom,golf apparel,outdoors ,1,1
2017-11-23,11,columbia men's pfg anchor tough t-shirt,shop by sport,golf ,2,2
2017-11-23,11,diamondback women's serene classic comfort bi,camping & hiking,fan shop ,1,1
2017-11-23,11,field & stream sportsman 16 gun fire safe,fishing,fan shop ,1,1
2017-11-23,11,hirzl women's soffft flex golf glove,golf balls,outdoors ,1,1
2017-11-23,11,merrell women's grassbow sport hiking shoe,men's golf clubs,outdoors ,1,1
2017-11-23,11,nike men's dri-fit victory golf polo,women's apparel,golf ,1,1
2017-11-23,11,team golf st. louis cardinals putter grip,accessories,outdoors ,1,1
2017-11-23,11,tyr boys' team digi jammer,girls' apparel,golf ,3,3
2017-11-23,11,under armour kids' mercenary slide,electronics,footwear ,1,1
